,Item,State,Weekend,Grade,Organic,RPS,DFD,Freshness,Seasonal,Otipy_certified,Unique_Customors,Price,Demand
365,1,2,1,2,0,0.609,0.533,0.579,0,0,7976,18.9,9304
366,1,1,1,3,1,0.519,0.63,0.553,1,0,8381,18.9,9603
367,1,2,1,4,1,0.912,0.812,0.758,0,1,12181,27.3,14066
368,1,4,0,3,1,0.521,0.583,0.633,0,0,6366,16.8,7472
369,1,1,0,3,0,0.566,0.689,0.593,0,1,5912,17.85,7012
370,1,1,0,3,1,0.567,0.538,0.486,1,1,7320,16.8,8673
371,1,4,1,3,0,0.616,0.536,0.504,0,0,5271,19.95,6936
372,1,2,1,3,1,0.601,0.614,0.634,0,0,7759,15.75,9387
373,1,2,0,2,1,0.575,0.58,0.653,1,0,8202,15.75,9658
374,1,4,0,3,1,0.609,0.635,0.544,0,0,7912,15.75,9818
375,1,2,0,3,1,0.465,0.65,0.647,1,1,6691,18.9,8087
376,1,1,1,2,0,0.514,0.597,0.58,1,0,6160,15.75,7801
377,1,1,1,2,1,0.609,0.649,0.491,1,1,5691,16.5,8405
378,1,1,1,2,0,0.567,0.659,0.425,1,0,8156,16.8,10072
379,1,1,0,4,1,0.82,0.761,0.71,1,0,12633,27.3,14432
380,1,4,1,2,1,0.428,0.688,0.417,1,1,8026,19.8,10640
381,1,1,0,2,0,0.683,0.502,0.435,0,0,7609,18.9,9004
382,1,2,1,3,0,0.584,0.439,0.684,1,0,6505,19.95,7720
383,1,1,0,3,0,0.657,0.623,0.456,1,1,7984,15.75,9616
384,1,4,1,2,0,0.263,0.021,0.361,1,0,3980,15.75,5419
385,1,1,0,3,0,0.546,0.511,0.557,1,1,8386,16.8,9667
386,1,1,0,3,1,0.436,0.522,0.46,1,0,7978,21.0,9819
387,1,2,1,3,1,0.509,0.666,0.64,0,1,5842,18.9,7170
388,1,2,1,4,1,0.904,0.861,0.949,0,1,12541,27.3,14305
389,1,4,1,1,0,0.133,0.037,0.282,1,0,5044,13.65,6809
390,1,4,0,2,0,0.138,0.325,0.346,0,0,1911,11.55,2965
391,1,4,0,2,1,0.689,0.596,0.673,1,0,7975,17.85,9801
392,1,3,0,3,1,0.482,0.604,0.623,1,0,7113,17.85,9031
393,1,3,1,2,0,0.285,0.359,0.183,1,1,2025,16.5,4401
394,1,1,0,3,1,0.803,0.9,0.855,0,0,14852,26.25,15873
395,1,4,1,3,0,0.593,0.53,0.588,1,0,7856,17.85,9818
396,1,4,1,2,0,0.296,0.214,0.397,0,0,1351,17.85,3287
397,1,2,1,3,1,0.947,0.85,0.718,0,1,15537,30.45,17059
398,1,3,1,2,0,0.622,0.449,0.65,0,1,7106,19.95,9032
399,1,4,0,1,0,0.294,0.259,0.002,0,0,4456,11.55,5679
400,1,1,0,3,1,0.958,0.772,0.774,1,1,9172,29.4,10417
401,1,4,1,1,0,0.267,0.296,0.105,0,1,1800,13.65,3273
402,1,3,1,1,0,0.258,0.145,0.219,0,1,2930,10.5,4840
403,1,2,1,3,1,0.754,0.737,0.94,0,0,8772,27.3,10399
404,1,4,1,3,0,0.422,0.576,0.55,0,1,7708,19.95,9548
405,1,1,0,3,1,0.687,0.617,0.41,0,1,5731,17.85,7455
406,1,1,1,4,1,0.777,0.939,0.976,0,1,12280,31.5,13884
407,1,4,0,2,0,0.309,0.355,0.376,1,0,1354,14.7,3180
408,1,3,1,1,0,0.184,0.269,0.195,1,0,2976,13.65,4275
409,1,1,0,3,1,0.895,0.962,0.918,1,0,12858,28.35,13994
410,1,3,1,2,1,0.614,0.546,0.583,1,0,7150,21.0,8848
411,1,2,1,3,1,0.419,0.432,0.54,0,1,5478,17.85,7097
412,1,1,0,3,1,0.831,0.763,0.769,1,1,14241,30.45,16216
413,1,1,1,3,1,0.465,0.662,0.404,1,0,5764,15.75,7315
414,1,3,1,2,0,0.317,0.014,0.252,0,0,5222,15.75,7192
415,1,1,1,3,0,0.576,0.521,0.565,0,0,8054,19.95,9396
416,1,3,1,2,1,0.647,0.463,0.522,1,1,6431,19.8,9243
417,1,2,0,3,0,0.518,0.458,0.402,0,0,6560,21.0,8242
418,1,1,1,3,1,0.786,0.862,0.938,1,0,11599,31.5,12825
419,1,4,0,2,1,0.559,0.644,0.471,1,1,7970,21.0,9491
420,1,3,0,2,0,0.339,0.012,0.332,0,1,3509,13.65,5471
421,1,3,1,2,0,0.149,0.241,0.296,1,0,4323,17.85,5506
422,1,1,0,2,1,0.628,0.683,0.688,0,0,5693,17.85,7485
423,1,4,1,1,0,0.226,0.126,0.131,0,1,2548,17.85,3914
424,1,2,0,2,1,0.696,0.472,0.613,0,0,8027,17.85,9660
425,1,2,1,2,0,0.566,0.479,0.531,1,1,8715,20.9,11443
426,1,3,0,1,0,0.358,0.397,0.137,0,0,4870,10.5,5975
427,1,2,0,3,1,0.748,0.787,0.72,0,0,13387,28.35,14436
428,1,1,1,3,1,0.78,0.747,0.949,1,0,9156,31.5,10213
429,1,4,0,1,0,0.153,0.398,0.268,0,0,2336,12.6,3837
430,1,1,1,4,1,0.893,0.71,0.962,1,0,9522,29.4,10636
431,1,4,0,3,0,0.655,0.699,0.636,1,0,6018,21.0,7595
432,1,4,0,3,1,0.619,0.521,0.413,1,1,5413,16.8,6587
433,1,3,1,2,1,0.53,0.416,0.681,1,0,5492,19.95,7087
434,1,4,0,2,1,0.444,0.608,0.496,1,0,7935,21.0,9299
435,1,1,1,3,1,0.47,0.461,0.678,1,0,7384,15.75,8827
436,1,2,0,3,0,0.627,0.539,0.615,1,1,5318,21.0,6992
437,1,1,0,2,1,0.649,0.608,0.636,1,1,5682,17.85,7303
438,1,4,1,1,0,0.002,0.298,0.014,0,0,4597,13.65,5771
439,1,2,0,3,0,0.507,0.649,0.658,1,0,7334,15.75,8963
440,1,3,0,2,1,0.459,0.577,0.469,1,0,7682,16.8,9290
441,1,3,1,1,0,0.05,0.191,0.201,1,0,3303,17.85,4752
442,1,1,1,3,1,0.784,0.998,0.854,0,0,11247,27.3,12390
443,1,3,0,2,1,0.414,0.614,0.426,1,1,5441,17.85,6636
444,1,3,0,2,1,0.533,0.591,0.691,1,1,8355,15.75,10055
445,1,3,1,2,0,0.053,0.341,0.037,1,1,3371,14.3,6359
446,1,1,1,3,1,0.441,0.401,0.668,1,1,7829,16.5,9991
447,1,1,0,3,1,0.424,0.551,0.584,0,0,5628,15.75,7550
448,1,1,1,3,0,0.649,0.679,0.511,1,0,6208,15.75,7622
449,1,4,1,2,0,0.18,0.086,0.077,0,0,1060,17.85,2334
450,1,4,1,2,0,0.451,0.462,0.414,0,1,8341,16.8,10028
451,1,1,1,3,1,0.629,0.641,0.412,0,1,7310,18.9,9054
452,1,1,1,2,1,0.525,0.695,0.413,1,1,8578,22.0,11117
453,1,4,1,2,0,0.141,0.168,0.184,1,0,5247,17.85,6562
454,1,1,1,4,1,0.917,0.969,0.866,0,1,14497,26.25,16237
455,1,3,0,3,0,0.473,0.45,0.509,1,1,5718,21.0,6866
456,1,4,1,1,0,0.146,0.378,0.034,0,1,1462,11.55,2840
457,1,1,0,3,1,0.997,0.852,0.777,1,0,11169,28.35,13022
458,1,3,0,2,1,0.465,0.478,0.65,1,0,6176,17.85,7468
459,1,1,0,2,1,0.687,0.523,0.603,0,0,7598,18.9,9033
460,1,4,1,2,0,0.264,0.354,0.21,1,1,4159,12.1,7117
461,1,2,1,3,1,0.657,0.48,0.447,1,1,6464,17.6,8517
462,1,4,1,2,0,0.298,0.149,0.319,1,0,3267,12.6,4902
463,1,4,0,2,1,0.497,0.493,0.462,1,1,5817,19.95,6917
464,1,4,0,2,0,0.004,0.343,0.123,0,1,3111,11.55,4143
465,1,2,0,3,1,0.636,0.596,0.45,1,1,6554,19.95,8131
466,1,2,0,3,1,0.744,0.956,0.9,0,1,9349,28.35,11294
467,1,3,1,2,1,0.479,0.435,0.45,1,0,7087,19.95,8494
468,1,4,1,2,0,0.341,0.327,0.374,1,1,5262,11.0,8223
469,1,3,1,2,0,0.283,0.043,0.283,0,0,3501,12.6,5367
470,1,1,0,3,1,0.451,0.427,0.413,1,0,5950,15.75,7097
471,1,2,1,4,1,0.786,0.86,0.89,0,1,8791,26.25,10233
472,1,2,0,3,1,0.952,0.966,0.944,1,0,12021,31.5,13500
473,1,2,1,2,0,0.462,0.677,0.4,1,1,7497,16.5,10301
474,1,3,1,3,1,0.597,0.604,0.457,1,0,7297,15.75,8674
475,1,1,1,3,1,0.935,0.877,0.867,0,0,8922,28.35,10429
476,1,4,1,2,1,0.652,0.4,0.444,0,0,7982,16.8,9820
477,1,3,0,1,0,0.237,0.156,0.233,1,1,3078,12.6,4824
478,1,3,1,3,0,0.582,0.605,0.685,0,0,7467,21.0,9356
479,1,2,0,3,1,0.783,0.741,0.91,1,1,11344,26.25,12917
480,1,3,1,3,0,0.427,0.538,0.516,1,1,5968,22.0,7988
481,1,2,1,4,1,0.97,0.781,0.968,1,1,10965,27.5,13431
482,1,4,1,3,0,0.68,0.428,0.567,0,0,6910,17.85,8889
483,1,2,0,2,0,0.595,0.654,0.621,0,1,7846,21.0,9283
484,1,2,1,3,1,0.778,0.807,0.848,1,1,11254,33.0,14139
485,1,1,0,3,0,0.424,0.44,0.608,1,0,8274,19.95,9296
486,1,4,0,3,0,0.637,0.459,0.461,0,0,5590,19.95,7258
487,1,1,0,4,1,0.878,0.876,0.8,0,1,9416,30.45,11255
488,1,4,1,2,0,0.519,0.493,0.614,0,0,5849,16.8,7505
489,1,2,1,2,0,0.659,0.521,0.563,1,0,5847,18.9,7846
490,1,2,1,3,1,0.836,0.88,0.935,1,1,8815,29.7,11545
491,1,1,0,2,0,0.668,0.412,0.42,0,0,5368,19.95,7358
492,1,2,0,3,1,0.709,0.839,0.834,0,1,8804,29.4,10217
493,1,1,0,3,1,0.755,0.87,0.74,0,1,10950,31.5,12772
494,1,1,1,2,1,0.415,0.442,0.412,0,1,8265,16.8,9893
495,1,2,1,2,1,0.475,0.534,0.486,0,1,6153,17.85,7452
496,1,1,1,3,1,0.729,0.997,0.761,0,0,8989,27.3,10494
497,1,2,1,2,1,0.564,0.406,0.667,1,0,8091,18.9,9156
498,1,3,1,2,0,0.343,0.077,0.347,0,0,2389,15.75,4166
499,1,1,1,3,1,0.829,0.899,0.765,1,1,11613,27.5,14006
500,1,3,0,3,1,0.424,0.657,0.496,1,0,5428,21.0,6917
501,1,1,1,3,0,0.699,0.583,0.688,0,1,7777,18.9,8877
502,1,3,0,1,0,0.29,0.353,0.032,1,0,3190,13.65,4692
503,1,4,0,2,1,0.509,0.611,0.529,0,0,7005,17.85,8539
504,1,3,1,2,1,0.629,0.513,0.461,0,1,7197,18.9,9023
505,1,3,1,3,0,0.516,0.566,0.438,1,0,7562,21.0,9280
506,1,2,1,4,1,0.703,0.997,0.904,0,1,9880,28.35,10889
507,1,3,1,2,0,0.267,0.378,0.081,0,0,1181,10.5,2847
508,1,1,1,3,1,0.768,0.974,0.825,0,1,9240,29.4,10832
509,1,4,0,2,0,0.529,0.405,0.505,1,1,5897,17.85,7422
510,1,1,0,3,1,0.615,0.426,0.447,1,1,6014,15.75,7975
511,1,2,1,3,1,0.985,0.965,0.735,1,0,10503,29.4,11684
512,1,4,1,2,0,0.69,0.601,0.606,0,0,8322,21.0,10124
513,1,3,1,2,0,0.172,0.241,0.195,0,1,5202,17.85,6578
514,1,1,0,4,1,0.894,0.898,0.877,1,0,10031,26.25,11386
515,1,1,0,3,1,0.813,0.718,0.721,1,1,12776,31.5,14351
516,1,3,1,1,0,0.163,0.104,0.028,0,0,2168,15.75,4040
517,1,3,1,2,0,0.315,0.384,0.163,1,1,1640,18.7,4120
518,1,2,1,2,0,0.52,0.417,0.536,0,1,8014,15.75,9337
519,1,3,0,2,0,0.564,0.536,0.58,0,0,5309,21.0,7062
520,1,4,0,2,0,0.121,0.175,0.1,0,0,4369,11.55,5895
521,1,3,1,2,0,0.454,0.623,0.48,0,0,5418,18.9,6903
522,1,3,1,2,0,0.317,0.039,0.331,0,0,2241,12.6,3466
523,1,4,0,3,1,0.575,0.456,0.644,1,0,7903,19.95,9184
524,1,4,0,3,1,0.587,0.423,0.655,0,1,6176,17.85,7598
525,1,3,1,1,0,0.377,0.094,0.277,1,1,2389,15.4,4703
526,1,4,0,2,1,0.685,0.68,0.414,1,1,5625,21.0,7610
527,1,3,0,3,0,0.424,0.552,0.437,0,0,7303,18.9,9271
528,1,4,0,1,0,0.27,0.055,0.073,1,0,2202,16.8,4090
529,1,4,1,3,0,0.554,0.529,0.658,0,0,7787,18.9,8904
530,1,1,0,2,1,0.473,0.489,0.449,1,1,8237,17.85,10183
531,1,3,1,2,1,0.563,0.622,0.464,1,1,7999,17.6,10386
532,1,3,1,3,1,0.512,0.483,0.656,1,1,7400,19.8,10003
533,1,4,1,2,1,0.59,0.464,0.666,1,1,8446,22.0,10800
534,1,3,1,1,0,0.339,0.386,0.366,1,0,5041,12.6,6091
535,1,1,0,3,1,0.872,0.859,0.721,1,0,10218,30.45,11268
536,1,2,1,3,0,0.497,0.646,0.416,1,1,6883,19.8,9587
537,1,3,1,3,1,0.537,0.449,0.466,0,1,8238,19.95,9467
538,1,2,1,3,1,0.893,0.78,0.989,0,0,11025,30.45,12709
539,1,2,0,2,0,0.682,0.672,0.428,1,0,7766,16.8,9665
540,1,4,1,3,1,0.636,0.423,0.682,0,1,6767,18.9,8279
541,1,1,1,4,1,0.97,0.88,0.818,1,1,10745,33.0,12984
542,1,2,0,3,1,0.576,0.668,0.641,0,1,7742,19.95,8999
543,1,3,1,2,0,0.059,0.328,0.041,1,0,1731,16.8,3349
544,1,2,1,3,1,0.873,0.887,0.772,1,1,14476,29.7,16832
545,1,4,0,3,0,0.697,0.519,0.504,0,0,6770,21.0,7952
546,1,2,0,2,1,0.444,0.476,0.56,0,0,6546,19.95,7955
547,1,1,1,3,1,0.731,0.837,0.808,1,1,8873,31.9,11751
548,1,1,0,3,0,0.439,0.428,0.498,0,1,6625,16.8,8477
549,1,3,0,1,0,0.035,0.125,0.016,0,1,2635,13.65,3636
550,1,3,1,3,1,0.678,0.559,0.555,1,1,6981,20.9,9156
551,1,4,1,3,0,0.463,0.484,0.42,0,1,6036,19.95,7564
552,1,4,1,1,0,0.271,0.009,0.063,0,1,2903,11.55,4607
553,1,2,0,4,1,0.934,0.724,0.813,1,0,12378,27.3,13439
554,1,2,0,3,1,0.612,0.413,0.49,0,1,7989,16.8,9900
555,1,4,1,1,0,0.09,0.119,0.113,0,0,1288,13.65,2983
556,1,1,0,4,1,0.725,0.89,0.852,0,0,12677,28.35,14312
557,1,4,1,2,0,0.644,0.7,0.496,1,1,8712,18.7,11674
558,1,3,0,2,1,0.549,0.603,0.449,1,0,7848,16.8,9843
559,1,3,1,2,0,0.373,0.36,0.211,0,0,2398,15.75,4079
560,1,2,1,3,1,0.611,0.493,0.604,0,0,6962,15.75,8406
561,1,1,0,4,1,0.785,0.798,0.964,0,0,11651,30.45,13402
562,1,2,1,4,1,0.855,0.746,0.763,1,1,10892,33.0,13770
563,1,4,0,3,1,0.539,0.63,0.671,1,1,5704,16.8,7418
564,1,1,0,3,0,0.404,0.605,0.576,1,1,6713,17.85,8245
565,1,1,0,3,1,0.756,0.958,0.75,0,1,11618,27.3,12762
566,1,4,1,2,1,0.402,0.593,0.683,0,0,7723,16.8,8880
567,1,4,1,2,0,0.618,0.572,0.668,0,1,6868,17.85,7902
568,1,4,1,2,0,0.584,0.418,0.586,1,1,8207,20.9,10409
569,1,1,0,2,0,0.631,0.524,0.447,0,1,7238,16.8,8525
570,1,1,0,3,1,0.427,0.685,0.526,1,0,5376,19.95,6861
571,1,2,1,3,1,0.859,0.708,0.775,0,0,9338,28.35,11206
572,1,4,1,2,1,0.565,0.673,0.434,1,1,6103,16.5,8743
573,1,3,1,2,0,0.632,0.496,0.402,1,1,5569,18.7,8006
574,1,4,1,2,0,0.081,0.258,0.072,0,1,3901,16.8,5733
575,1,3,1,3,1,0.526,0.429,0.677,0,0,5302,18.9,6717
576,1,4,1,2,0,0.368,0.209,0.083,1,1,1355,17.6,4183
577,1,1,1,2,0,0.417,0.662,0.615,1,1,7297,19.8,9597
578,1,4,1,2,0,0.088,0.374,0.213,1,0,2205,12.6,3808
579,1,2,0,3,1,0.479,0.435,0.529,0,0,5819,17.85,7007
580,1,2,1,3,1,0.768,0.8,0.831,1,1,9966,28.6,12851
581,1,3,0,3,0,0.59,0.57,0.574,0,0,6088,17.85,7104
582,1,1,1,2,1,0.611,0.628,0.6,1,0,6311,21.0,7708
583,1,2,1,3,1,0.794,0.952,0.767,1,1,12835,30.8,15726
584,1,4,1,3,1,0.465,0.418,0.445,1,1,7502,17.6,10395
585,1,3,1,2,1,0.686,0.691,0.556,0,1,6621,17.85,8168
586,1,2,1,3,1,0.951,0.934,0.847,1,0,9889,31.5,11829
587,1,3,0,2,0,0.614,0.652,0.52,1,0,6798,16.8,8769
588,1,1,1,2,1,0.483,0.472,0.632,0,1,5931,18.9,7484
589,1,1,1,3,1,0.476,0.633,0.495,1,1,7990,20.9,10008
590,1,3,1,2,0,0.53,0.443,0.671,0,0,7229,15.75,9223
591,1,4,0,1,0,0.377,0.321,0.373,1,1,3237,16.8,4925
592,1,3,0,2,0,0.257,0.16,0.313,0,1,4471,14.7,5883
593,1,2,0,3,0,0.664,0.582,0.417,1,1,7016,16.8,8828
594,1,1,1,3,1,0.685,0.423,0.436,1,1,7759,22.0,10115
595,1,2,0,2,0,0.578,0.576,0.597,1,0,7276,17.85,8521
596,1,1,1,3,1,0.465,0.471,0.586,0,0,8090,17.85,9935
597,1,4,1,2,0,0.074,0.393,0.13,0,0,1249,14.7,2366
598,1,4,1,2,0,0.381,0.02,0.172,0,0,1334,12.6,3251
599,1,2,0,2,0,0.447,0.477,0.551,1,1,6250,16.8,7554
600,1,2,0,2,0,0.497,0.534,0.631,1,0,7863,16.8,9697
601,1,1,0,4,1,0.88,0.997,0.897,0,1,9429,26.25,11210
602,1,3,0,2,0,0.501,0.676,0.437,0,0,6532,17.85,7970
603,1,3,0,2,1,0.627,0.405,0.617,0,1,5377,15.75,6818
604,1,1,0,3,1,0.893,0.977,0.883,0,0,15271,28.35,17210
605,1,2,1,3,0,0.596,0.472,0.539,1,1,8730,22.0,11361
606,1,2,0,2,0,0.497,0.68,0.502,1,1,7546,21.0,9176
607,1,3,0,3,0,0.581,0.479,0.507,0,0,7704,16.8,8730
608,1,3,0,3,0,0.476,0.444,0.47,0,1,6890,18.9,8608
609,1,1,1,2,0,0.44,0.43,0.549,1,0,7924,19.95,9120
610,1,2,0,2,0,0.659,0.517,0.622,0,1,6006,19.95,7729
611,1,3,0,2,1,0.474,0.489,0.561,0,1,8308,18.9,10218
612,1,3,0,2,0,0.237,0.105,0.065,0,1,2128,14.7,3607
613,1,2,1,3,1,0.731,0.816,0.722,0,1,15142,31.5,16863
614,1,3,0,1,0,0.285,0.343,0.39,1,1,2562,15.75,3878
615,1,4,0,2,0,0.523,0.577,0.552,0,1,7777,15.75,9562
616,1,2,0,3,1,0.742,0.813,0.994,0,1,12681,30.45,14550
617,1,4,1,2,1,0.617,0.599,0.601,1,0,7969,19.95,9052
618,1,3,0,2,0,0.311,0.312,0.194,0,0,2949,12.6,4695
619,1,2,1,3,1,0.769,0.803,0.882,1,1,9097,31.9,11420
620,1,2,1,2,1,0.404,0.512,0.437,0,0,7035,21.0,8088
621,1,1,0,3,1,0.52,0.53,0.528,1,1,5451,15.75,7128
622,1,1,1,3,1,0.967,0.885,0.822,0,0,11842,30.45,13035
623,1,3,1,3,0,0.573,0.628,0.534,0,1,6290,17.85,7329
624,1,4,0,1,0,0.072,0.209,0.319,1,0,4522,14.7,5571
625,1,1,0,3,1,0.889,0.861,1.0,0,1,14715,29.4,16631
626,1,3,1,2,1,0.602,0.548,0.482,1,0,5945,16.8,7680
627,1,4,1,1,0,0.028,0.322,0.332,0,1,4621,14.7,6415
628,1,4,0,3,0,0.535,0.534,0.679,1,0,7872,17.85,9127
629,1,1,1,3,1,0.752,0.716,0.812,1,1,12694,27.5,15500
630,1,4,0,1,0,0.17,0.308,0.396,1,0,2512,13.65,3605
631,1,4,0,3,0,0.598,0.513,0.608,0,0,6872,18.9,8376
632,1,4,1,2,0,0.393,0.224,0.197,0,0,3907,17.85,5048
633,1,4,1,1,0,0.368,0.119,0.252,1,1,5079,12.1,7595
634,1,2,1,4,1,0.761,0.943,0.966,0,1,9727,30.45,11103
635,1,3,1,2,0,0.662,0.439,0.537,0,1,6103,16.8,7166
636,1,2,1,2,0,0.599,0.478,0.7,0,1,7671,17.85,9261
637,1,2,0,4,1,0.764,0.998,0.773,1,0,13089,29.4,14556
638,1,4,1,2,1,0.614,0.685,0.659,1,0,7834,17.85,9781
639,1,3,1,2,0,0.391,0.269,0.353,1,1,3273,16.5,5950
640,1,2,0,4,1,0.989,0.849,0.933,0,1,13815,30.45,14839
641,1,2,1,2,1,0.414,0.541,0.585,1,0,5894,17.85,7521
642,1,2,0,2,1,0.516,0.476,0.464,0,0,6894,18.9,8852
643,1,2,0,4,1,0.755,0.701,0.832,1,0,14980,27.3,16422
644,1,1,0,3,1,0.62,0.625,0.428,1,0,8345,17.85,10040
645,1,2,1,2,0,0.407,0.644,0.439,1,0,7598,21.0,9561
646,1,1,1,3,1,0.971,0.948,0.764,0,1,10890,27.3,12637
647,1,2,1,3,0,0.599,0.652,0.409,0,1,7390,17.85,8814
648,1,3,1,1,0,0.371,0.392,0.188,1,0,2494,12.6,3557
649,1,2,1,4,1,0.765,0.804,0.91,0,0,8557,27.3,9776
650,1,1,0,2,0,0.48,0.585,0.43,1,0,7152,18.9,8747
651,1,3,1,2,0,0.216,0.263,0.235,1,0,3991,12.6,5816
652,1,1,0,3,1,0.827,0.705,0.873,1,0,11047,30.45,12611
653,1,1,1,3,0,0.415,0.683,0.588,1,0,5738,19.95,6915
654,1,1,0,2,1,0.595,0.698,0.555,1,1,7329,21.0,8802
655,1,2,0,3,1,0.933,0.863,0.898,1,1,9064,30.45,10925
656,1,3,0,3,1,0.676,0.581,0.567,1,1,7756,16.8,9748
657,1,4,1,2,1,0.664,0.542,0.666,1,0,5998,17.85,7540
658,1,1,1,3,1,0.636,0.628,0.673,0,1,5719,15.75,7641
659,1,4,0,2,0,0.69,0.612,0.668,1,0,8226,17.85,9605
660,1,2,0,3,1,0.576,0.431,0.636,1,0,6264,15.75,7414
661,1,3,0,1,0,0.007,0.332,0.121,1,0,2591,16.8,4156
662,1,3,1,2,0,0.634,0.482,0.603,0,0,6864,21.0,8569
663,1,3,1,3,0,0.655,0.596,0.656,1,0,6118,15.75,8083
664,1,1,0,3,1,0.951,0.895,0.718,0,1,13519,27.3,15004
665,1,1,0,3,1,0.652,0.676,0.544,1,1,8295,19.95,9918
666,1,2,0,4,1,0.925,0.908,0.915,1,1,10762,31.5,12735
667,1,2,1,4,1,0.767,0.799,0.853,1,1,10466,31.9,12634
668,1,1,1,2,0,0.557,0.435,0.536,1,1,7921,16.5,10234
669,1,4,0,1,0,0.058,0.001,0.22,1,0,1708,14.7,3366
670,1,2,1,4,1,0.974,0.758,0.928,0,0,15383,28.35,16890
671,1,2,0,3,0,0.613,0.573,0.668,0,1,7554,17.85,9315
672,1,4,1,1,0,0.325,0.137,0.143,1,0,3176,16.8,4851
673,1,1,1,2,1,0.602,0.408,0.567,1,0,6798,21.0,8251
674,1,1,0,2,1,0.432,0.455,0.403,0,1,7784,16.8,9345
675,1,4,0,2,1,0.407,0.452,0.48,1,0,7914,21.0,9245
676,1,2,1,3,1,0.738,0.817,0.728,1,1,11445,28.6,13805
677,1,3,0,1,0,0.321,0.19,0.142,0,0,4398,12.6,6373
678,1,3,1,2,0,0.193,0.024,0.268,1,0,2091,10.5,3242
679,1,1,0,2,0,0.43,0.519,0.464,0,1,7402,18.9,9063
680,1,4,1,2,1,0.649,0.595,0.533,1,0,6350,16.8,8229
681,1,4,1,2,1,0.482,0.668,0.516,0,0,6616,16.8,8182
682,1,1,0,3,1,0.949,0.909,0.822,1,1,9641,31.5,11120
683,1,1,1,3,1,0.66,0.52,0.543,1,0,6584,18.9,8141
684,1,2,1,4,1,0.933,0.711,0.844,1,1,10445,28.6,13017
685,1,1,1,3,0,0.662,0.456,0.45,1,0,8261,16.8,9291
686,1,4,1,2,1,0.61,0.6,0.675,1,0,6507,15.75,7923
687,1,1,1,3,1,0.943,0.845,0.917,0,1,8610,28.35,10222
688,1,4,1,3,1,0.556,0.588,0.553,1,1,7155,17.6,9333
689,1,2,0,3,0,0.516,0.505,0.586,1,0,8090,21.0,9628
690,1,2,0,2,0,0.55,0.417,0.559,0,1,7871,21.0,9100
691,1,1,0,3,1,0.744,0.745,0.755,0,0,9688,30.45,10690
692,1,1,1,2,0,0.489,0.573,0.515,1,1,5930,17.6,8199
693,1,2,0,2,1,0.657,0.698,0.598,1,1,8153,15.75,9418
694,1,1,0,4,1,0.735,0.969,0.777,1,1,10068,29.4,11368
695,1,2,0,2,1,0.64,0.609,0.438,0,1,5608,15.75,7316
696,1,3,0,1,0,0.014,0.24,0.067,0,1,2935,14.7,4250
697,1,1,0,3,1,0.944,0.832,0.847,0,0,12319,29.4,14076
698,1,3,1,2,0,0.164,0.391,0.148,0,0,3309,14.7,4618
699,1,4,1,1,0,0.19,0.066,0.271,1,1,1845,18.7,4456
700,1,2,1,3,1,0.707,0.817,0.87,1,0,12521,28.35,14385
701,1,4,1,3,1,0.524,0.612,0.485,0,1,7938,15.75,9866
702,1,2,1,3,0,0.431,0.68,0.674,0,0,5554,18.9,6806
703,1,3,1,2,0,0.163,0.363,0.396,0,0,3701,11.55,5121
704,1,3,1,2,0,0.492,0.41,0.53,0,1,5352,21.0,7146
705,1,3,0,2,0,0.687,0.59,0.469,1,0,8067,21.0,9879
706,1,2,0,3,1,0.853,0.755,0.951,0,1,8749,26.25,10465
707,1,4,1,1,0,0.044,0.335,0.379,1,1,4202,16.5,6831
708,1,2,0,4,1,0.775,0.89,0.916,1,1,13221,30.45,14533
709,1,2,0,3,1,0.871,0.954,0.873,1,0,8664,29.4,10059
710,1,3,0,2,1,0.619,0.423,0.648,1,1,7313,21.0,9110
711,1,2,0,3,0,0.605,0.655,0.596,1,0,8293,21.0,10064
712,1,1,1,4,1,0.944,0.933,0.783,1,1,10598,29.7,13583
713,1,2,1,2,0,0.441,0.543,0.498,1,1,6821,17.6,9256
714,1,3,1,1,0,0.349,0.152,0.257,1,0,2743,17.85,4313
715,1,2,1,3,1,0.985,0.771,0.706,1,0,9185,29.4,10375
716,1,1,1,2,1,0.561,0.528,0.565,0,1,6096,18.9,7185
717,1,4,1,3,0,0.407,0.522,0.483,1,1,6636,18.7,9512
718,1,1,0,4,1,0.724,0.817,0.999,1,0,11353,28.35,12521
719,1,2,0,2,0,0.576,0.614,0.446,0,1,6668,15.75,8636
720,1,4,1,2,0,0.411,0.576,0.577,0,1,6296,21.0,8111
721,1,3,0,3,0,0.594,0.626,0.567,1,0,5294,18.9,6942
722,1,4,0,3,0,0.51,0.546,0.572,1,1,6234,15.75,7904
723,1,3,1,1,0,0.099,0.328,0.179,1,1,4247,18.7,7146
724,1,3,1,1,0,0.055,0.07,0.376,1,0,3303,11.55,4344
725,1,4,1,2,1,0.58,0.541,0.548,0,0,8024,17.85,9548
726,1,4,0,2,0,0.19,0.168,0.196,0,1,3016,16.8,4572
727,1,4,1,2,0,0.665,0.665,0.41,0,0,7036,16.8,8130
728,1,2,0,3,1,0.679,0.676,0.489,0,0,5851,17.85,7620
729,1,4,0,3,0,0.62,0.621,0.518,0,1,6778,19.95,8727
730,1,2,0,4,1,0.796,0.941,0.848,1,0,15142,28.35,16368
